Type,Id,Token
morpheme,11#00:30#0,前回でどうしてそれが
morpheme,11#00:32#0,こんにゃくが太らないという文章で
morpheme,11#00:35#0,意味が通るのかということを説明したんですけど
morpheme,11#00:37#0,この後残りの二つですね
morpheme,11#00:39#0,象は鼻が長いと
morpheme,11#00:41#0,それから僕はうなぎだか
morpheme,11#00:43#0,これを説明していきたいと
morpheme,11#00:45#0,おさらいしとくとあれですよね
morpheme,11#00:46#0,こんにゃくは、こんにゃくが主題になって
morpheme,11#00:48#0,こんにゃくについて喋るよと
morpheme,11#00:50#0,太らない、それは人がなんだけど
morpheme,11#00:52#0,そこは省略しててもいいよね
morpheme,11#00:54#0,っていう話でしたね
morpheme,11#00:55#0,今ね、だから人が太らない人が省略してありますよね
morpheme,11#00:59#0,っていうふうに堀本さんなんとなくおっしゃったと思うんですけど
morpheme,11#01:02#0,これ三神によって抹殺されますこれは
morpheme,11#01:04#0,へぇー
morpheme,11#01:05#0,はい、日本語にある動詞とか形容詞とかっていうのは
morpheme,11#01:11#0,専門用語では、二項定理とかの
morpheme,11#01:15#0,二項定理って分かりづらいのか
morpheme,11#01:16#0,うなじっていう感じなんですけど
morpheme,11#01:18#0,これ水野さんの特徴で説明すればすれば
morpheme,11#01:22#0,どうするほど分かりにくくなっていく
morpheme,11#01:25#0,なんて言われるのあれ
morpheme,11#01:26#0,項目の項
morpheme,11#01:31#0,二項定理で理解できる人3割になったところが
morpheme,11#01:35#0,うなじでいきなり減りましたからね理解に
morpheme,11#01:37#0,5%のことになりましたけど
morpheme,11#01:39#0,いかんいかんいかん、てんねんぼけが出ちゃいました
morpheme,11#01:41#0,項目の項ね
morpheme,11#01:42#0,項目の項、項っていうふうに言うんですけど
morpheme,11#01:44#0,動詞によって項を何個取るかっていうのは
morpheme,11#01:47#0,形容詞によって項は何個取るかってのは決まっているの
morpheme,11#01:50#0,項は何かっていうと
morpheme,11#01:52#0,何とかが、何やとかっていう時に
morpheme,11#01:54#0,がってのは絶対いるよねっていうような
morpheme,11#01:57#0,例えば僕が花子に花をあげるっていう時って
morpheme,11#02:02#0,僕がと花子にと花をで3つ
morpheme,11#02:05#0,だからあげるとかもらうっていうような
morpheme,11#02:08#0,重要を表すような動詞だと
morpheme,11#02:10#0,参考必要ですよねとかね
morpheme,11#02:12#0,その中に太らないは別に項いらねえと
morpheme,11#02:15#0,へー
morpheme,11#02:16#0,別に僕が太らないとかね言わないし別に
morpheme,11#02:19#0,たしかにたしかに
morpheme,11#02:21#0,食べ物の性質とかはさっさにね
morpheme,11#02:24#0,例えば太ったなお前とかっていう時には
morpheme,11#02:26#0,それは誰がってのはあってもいいですけど
morpheme,11#02:29#0,別にその食べてこんにゃくを食べて
morpheme,11#02:32#0,太る太らないのところに人がみたいなのはいらない
morpheme,11#02:34#0,ですよねということですね
morpheme,11#02:36#0,だから二冠になって将来的に抹殺されます
morpheme,11#02:38#0,へー
morpheme,11#02:41#0,はいじゃあちょっとえーと
morpheme,11#02:43#0,僕はなぎだの説に
morpheme,11#02:45#0,解説に入っていくんですけども
morpheme,11#02:47#0,これはシンプルですよねだって
morpheme,11#02:49#0,注文とか聞かれてる状況で
morpheme,11#02:51#0,僕はっていう風に僕をこう上に上げて
morpheme,11#02:55#0,その後にうなぎだって言えば
morpheme,11#02:57#0,相手はそれでこの人について話していて
morpheme,11#02:59#0,うなぎであると言っていれば
morpheme,11#03:02#0,注文がうなぎだってのは立ちどころに理解できるだろうと
morpheme,11#03:05#0,なるほど
morpheme,11#03:06#0,だからここにもどれが主語だとかっていう話は関係ねえと
morpheme,11#03:10#0,ねえ主語は
morpheme,11#03:11#0,はいはいはい
morpheme,11#03:12#0,ということですね
morpheme,11#03:13#0,主題としての僕がいるだけ
morpheme,11#03:15#0,そうですそうです
morpheme,11#03:17#0,確かに言われているとその時に僕がうなぎだは変です
morpheme,11#03:19#0,そうなんですよ僕がうなぎだ
morpheme,11#03:21#0,ただ誰がこれうなぎ注文しましたかって
morpheme,11#03:24#0,あの時は言うか
morpheme,11#03:25#0,僕がうなぎだとは言えますけど
morpheme,11#03:27#0,注文の時とかに僕はと
morpheme,11#03:29#0,そうですね
morpheme,11#03:30#0,びっくりしますもんね友達と言った時に
morpheme,11#03:32#0,僕がうなぎだって言ったら
morpheme,11#03:34#0,えっといったこと
morpheme,11#03:36#0,そうそうそう
morpheme,11#03:37#0,そうですね本当だ全然違うわとか
morpheme,11#03:39#0,そうなんですよね
morpheme,11#03:41#0,さあでは最後に
morpheme,11#03:43#0,三神の本のタイトルにもなった
morpheme,11#03:45#0,象は花が長いですね
morpheme,11#03:47#0,難問ですね
morpheme,11#03:48#0,どっちが主語だっけっていう
morpheme,11#03:50#0,象なのか花なのかどっちというとね
morpheme,11#03:53#0,三神はどっちでもないというわけです
morpheme,11#03:56#0,まず主題は
morpheme,11#03:59#0,象は花が長い
morpheme,11#04:02#0,象ですね
morpheme,11#04:03#0,象ですねこれは象です
morpheme,11#04:04#0,主題が象で
morpheme,11#04:05#0,じゃあ花が主語じゃないかっていうけど
morpheme,11#04:08#0,三神はこれ主覚方法だと
morpheme,11#04:10#0,新しいの出てきたぞ
morpheme,11#04:12#0,主覚方法
morpheme,11#04:14#0,主覚方法ってなんですか
morpheme,11#04:16#0,主語を表している方法にすぎないと
morpheme,11#04:18#0,言っていて
morpheme,11#04:19#0,補うこと
morpheme,11#04:20#0,そうです英語でも
morpheme,11#04:21#0,保護ってあったと思うんですけど
morpheme,11#04:22#0,日本語における保護というのは
morpheme,11#04:24#0,動詞とか形容詞の意味を
morpheme,11#04:25#0,説明するような役割を持っていると思っていただければいいんですけど
morpheme,11#04:30#0,つまり長いっていう形容詞は
morpheme,11#04:33#0,主覚保護を一個こう取る動詞だと
morpheme,11#04:37#0,すげえ
morpheme,11#04:39#0,元の文章めっちゃ簡単そうなのに
morpheme,11#04:41#0,解説されるとすげえ難しそう
morpheme,11#04:43#0,解説しますね
morpheme,11#04:44#0,長いってのは何が長いのかってのを
morpheme,11#04:47#0,付け加えることができると
morpheme,11#04:48#0,それはその形容詞長いっていう形容詞に
morpheme,11#04:51#0,固有というかが持っている特徴であって
morpheme,11#04:54#0,それをくっつけることができますよと
morpheme,11#04:56#0,でそのそこにがっていうのが入ってきて
morpheme,11#05:01#0,長いの何が長いのかっていうのを
morpheme,11#05:03#0,時にがを使う
morpheme,11#05:04#0,だから花がってのは長いってのを説明するための保護だと
morpheme,11#05:09#0,いうふうに言ってるわけだから
morpheme,11#05:11#0,花ってのは主語ではない主覚保護だと
morpheme,11#05:14#0,今そういうことを言いたかった
morpheme,11#05:17#0,主語でもよくないと思うかもしれない
morpheme,11#05:19#0,そう思ってましたけどね
morpheme,11#05:21#0,そうですよね主語でよくねえと
morpheme,11#05:23#0,だけど三神は西洋文法用語の主語
morpheme,11#05:26#0,っていう言葉を使うと
morpheme,11#05:29#0,なきゃいけないものだとやっぱ思いがちなんですよね
morpheme,11#05:32#0,チョムスキが言ったからですね
morpheme,11#05:34#0,英語が主語なきゃいけないのは理由が単純で
morpheme,11#05:38#0,主語が決まらないと動詞の活用が決まらないからなんです
morpheme,11#05:41#0,なるほど本当だ
morpheme,11#05:42#0,だからどんな言語にも主語があるっていうのは
morpheme,11#05:45#0,英語とかラテン語系の
morpheme,11#05:47#0,イタリア語とか特に県庁ですけど
morpheme,11#05:49#0,イタリア語って逆に動詞の活用の形で主語が分かるから
morpheme,11#05:52#0,主語書かないですよ
morpheme,11#05:53#0,そういう選択をしてもいいのに
morpheme,11#05:56#0,かなりレアケースの英語っていうのを
morpheme,11#05:59#0,レンズで見てるせいで
morpheme,11#06:00#0,主語ってのは絶対いるもんだっていうふうに考えてる
morpheme,11#06:03#0,それは違う別に主語がなくて成立する言語ってのたくさんあるし
morpheme,11#06:07#0,そういう意味で主語っていうのは
morpheme,11#06:09#0,特権的な地位にあげる道理は全くないと
morpheme,11#06:12#0,へー
morpheme,11#06:13#0,だから例えば
morpheme,11#06:14#0,ガを使った文章を考えてみると
morpheme,11#06:18#0,家で太郎がピザを作ってるみたいな文章で
morpheme,11#06:23#0,家でっていうのは場所を表してる
morpheme,11#06:25#0,福祉的な要素で
morpheme,11#06:28#0,太郎がっていうのが主語で
morpheme,11#06:31#0,ピザをっていうのが目的語で
morpheme,11#06:32#0,作ってるが動詞だという風なのが
morpheme,11#06:34#0,伝統的な解釈だったんですけど
morpheme,11#06:36#0,三上は違うと
morpheme,11#06:38#0,すべて作っているっていう
morpheme,11#06:41#0,動詞にかかる全部就職語にすぎない
morpheme,11#06:44#0,へーなるほど
morpheme,11#06:46#0,だから僕がって言ってるのも
morpheme,11#06:50#0,ただの動詞を説明する
morpheme,11#06:52#0,あってもなくてもいい要素だと
morpheme,11#06:54#0,入れたいなら好きにすればいいけど
morpheme,11#06:58#0,入れなくても別に構わないじゃなくて
morpheme,11#07:00#0,主役の転換が起こったわけですね
morpheme,11#07:02#0,そうですね
morpheme,11#07:03#0,作っているが主役だと
morpheme,11#07:04#0,そうですだから三上は文章を
morpheme,11#07:07#0,シンプルに形容詞文と名詞文と動詞文って
morpheme,11#07:09#0,3つに分けてるんですよ
morpheme,11#07:11#0,例えば何だろう
morpheme,11#07:13#0,カッパだ!カッパだってあんまり言わないな
morpheme,11#07:15#0,ライオンだ!っていう時がこれ名詞文ですね
morpheme,11#07:18#0,それから何だろうな
morpheme,11#07:20#0,走ったとかっていう時はこれ動詞文
morpheme,11#07:22#0,で、形容詞文か
morpheme,11#07:25#0,楽しかったーっていうのが形容詞文
morpheme,11#07:27#0,ここに好きな要素を足していってもいいけれども
morpheme,11#07:30#0,特権的な地位を持ってるのは和であって
morpheme,11#07:33#0,主語ではねえと
morpheme,11#07:35#0,そういってるんですね
morpheme,11#07:37#0,なるほど
morpheme,11#07:38#0,だからさっき言ったような
morpheme,11#07:41#0,太郎が家でピザを作ってるの
morpheme,11#07:43#0,太郎がっていうのは別にあってもなくてもいい要素で
morpheme,11#07:46#0,ある分には構わんよというような説明をしてます
morpheme,11#07:50#0,福祉的という言い方をしてもいいんですけど
morpheme,11#07:53#0,福祉ってなんで福の字がついてるかっていうと
morpheme,11#07:55#0,福ってのはサブって意味なんです
morpheme,11#07:57#0,添えるっていう組み合いなんですけど
morpheme,11#07:59#0,だからあってもなくてもいいってことなんです
morpheme,11#08:01#0,だから主語っていうと急になきゃいけないものっぽくなるけど
morpheme,11#08:05#0,あくまでも保護だったり
morpheme,11#08:08#0,動詞とかの意味を補うようなものだったり
morpheme,11#08:10#0,あってもなくてもいい福祉的な要素でしかないんだと
morpheme,11#08:13#0,言ってる
morpheme,11#08:14#0,へー
morpheme,11#08:16#0,福祉的要素じゃないものはさっき言った
morpheme,11#08:20#0,美しいみたいな
morpheme,11#08:22#0,作っているみたいなやつと主題ですか
morpheme,11#08:26#0,そうですね
morpheme,11#08:27#0,主題も別になくてもいいんですよ
morpheme,11#08:28#0,なるほど
morpheme,11#08:29#0,文章と言えるものは基本的に名詞文、形容詞文、動詞文の3つしかなくて
morpheme,11#08:34#0,ものすごくシンプルだと形はそれぞれ
morpheme,11#08:37#0,主役がそっちなんですね作っている
morpheme,11#08:39#0,そうです
morpheme,11#08:40#0,作るは1個取らないと
morpheme,11#08:43#0,ピザを取らないとやりづらいですけど
morpheme,11#08:46#0,走ったなんて別にどこでとかもあってもいいですけど
morpheme,11#08:49#0,別になったっていい
morpheme,11#08:50#0,へー
morpheme,11#08:52#0,やるぞとかだって別にこれだけでいいわけですよ
morpheme,11#08:54#0,やるぞとか本当だ
morpheme,11#08:55#0,そうですね
morpheme,11#08:56#0,別に何もこれに逆に主語が省略されてるって考えてることが
morpheme,11#09:00#0,英語中心主義じゃねえのかよ
morpheme,11#09:02#0,はいはいはい
morpheme,11#09:03#0,熱いですよね
morpheme,11#09:04#0,三上さんすごいですねもうファンになりました
morpheme,11#09:08#0,そうなんですよ
morpheme,11#09:09#0,英語中心主義を三上は打破しようとしたんです
morpheme,11#09:12#0,あーちょっとだから日本人としてこう
morpheme,11#09:14#0,おおってくるものが
morpheme,11#09:15#0,グッときますよね
morpheme,11#09:16#0,すごい
morpheme,11#09:17#0,その時ってやっぱ脱は入欧的な
morpheme,11#09:20#0,ヨーロッパに追いつけ追い越せっていう価値観になったんで
morpheme,11#09:23#0,文法もやっぱヨーロッパ中心的に考えたんですよ最初は
morpheme,11#09:26#0,だけどさっき言ったような僕はうなぎだみたいな文章でつまずくんですよね
morpheme,11#09:29#0,なるほど
morpheme,11#09:30#0,何これと
morpheme,11#09:31#0,そこで持ち出してきたのが主語はあるし
morpheme,11#09:35#0,例えばその分裂文っていうこういう文章が実は裏にあって
morpheme,11#09:38#0,こういう文章があってこういう文章があってこうなりましたみたいな
morpheme,11#09:41#0,いろいろこねくり回したようなものとかも出てきたんですけど
morpheme,11#09:44#0,美しくないですね今考えると
morpheme,11#09:45#0,三上はシンプルなんですよ
morpheme,11#09:46#0,いやー素晴らしいそれかっこいいですね
morpheme,11#09:48#0,いらんとガとかが特権的な地位ではねえと
morpheme,11#09:52#0,なるほど
morpheme,11#09:53#0,これが三上の主語抹殺論ですね
morpheme,11#09:56#0,なんかクリアに説明する人ってかっこいいですよね
morpheme,11#09:59#0,なんか天動説を信仰してた人類は
morpheme,11#10:02#0,はいはい
morpheme,11#10:03#0,でも惑星の動きおかしくない?
morpheme,11#10:05#0,惑星はこういう別の円が入ってて
morpheme,11#10:07#0,この2つの円が組み合わさってこういう動きをしてるから
morpheme,11#10:10#0,でもあの星の動き方おかしくない?
morpheme,11#10:12#0,いやあの星は4つ円が組み合わさってて
morpheme,11#10:14#0,4つの動きでできてるからっていう汚いところから
morpheme,11#10:17#0,コペリニクスは一気にその地球が回ってるからでしょ?
morpheme,11#10:21#0,っていう説明で解決するっていうそういう良さがありますね
morpheme,11#10:25#0,惑星がねなんで惑星っていうかっていうと
morpheme,11#10:27#0,その星の上でこう惑っているように見える
morpheme,11#10:30#0,そこにも現れてますよね
morpheme,11#10:32#0,なんかこうそういうもがきというか
morpheme,11#10:35#0,そうですね
morpheme,11#10:36#0,上手く説明できないもどかしさが単語に残ってますよね
morpheme,11#10:39#0,日本語の研究士も同じことをやってた
morpheme,11#10:42#0,惑星みたいなものがあるんですよ
morpheme,11#10:44#0,象は鼻が長いが惑星だったわけですよね
morpheme,11#10:47#0,それを上手に説明できると
morpheme,11#10:49#0,見上み説だと
morpheme,11#10:52#0,じゃあもう解決じゃんこれで
morpheme,11#10:54#0,よしと思うんですけど
morpheme,11#10:56#0,できたってなりましたね
morpheme,11#10:57#0,そうではないんです
morpheme,11#10:58#0,なぜかというと見上みの学説は学会で木殺されたからです
morpheme,11#11:03#0,えなんで政治的な理由ですか?
morpheme,11#11:05#0,おっしゃる通りです
morpheme,11#11:06#0,そうなの?
morpheme,11#11:07#0,見上みはさっき名前を挙げた人
morpheme,11#11:09#0,例えば北原康雄先生とか
morpheme,11#11:10#0,えーと誰だろう
morpheme,11#11:12#0,青くつけいちお先生とかね
morpheme,11#11:14#0,橋本真吉先生とかと違ってね
morpheme,11#11:17#0,一人だけ日本語学者じゃないんですよ
morpheme,11#11:20#0,えそうなんすか
morpheme,11#11:21#0,見上みは何したかというとね
morpheme,11#11:23#0,高校の数学教師なんですよ
morpheme,11#11:25#0,ドアマチュアじゃない?
morpheme,11#11:27#0,と思うかもしれないですけど
morpheme,11#11:29#0,見上みは高校も主席で入ってるし
morpheme,11#11:33#0,そのまま東大の建築学科に行って
morpheme,11#11:35#0,お父さんは祖父か祖父かなが数学者だし
morpheme,11#11:39#0,インテリの一家で育って
morpheme,11#11:41#0,そこで大学生の時とか
morpheme,11#11:42#0,死ぬほど本読んだりしてたんで
morpheme,11#11:44#0,インテリではあるんですよもちろん
morpheme,11#11:46#0,ただ一回のアマチュアで
morpheme,11#11:48#0,彼はそのたまたま読んだ
morpheme,11#11:51#0,日本語に関する友達に勧められた本で
morpheme,11#11:53#0,この学説に気付くとか目覚めるんですよね
morpheme,11#11:57#0,それでこの文法理論を組み上げていくと
morpheme,11#11:59#0,多分違う説明がされてたわけですよね
morpheme,11#12:02#0,何とか全部忘れた
morpheme,11#12:05#0,分裂文とか橋本真吉の文法とか
morpheme,11#12:10#0,とかを読んで納得いかなかった
morpheme,11#12:12#0,主語ってあんのかとか
morpheme,11#12:15#0,でも三上は賢いから疑うんですよね
morpheme,11#12:18#0,この文法を立ち上げて
morpheme,11#12:22#0,世に問うんですこの本を出して
morpheme,11#12:25#0,三上はこれ批判されててもいいから
morpheme,11#12:28#0,何かリアクションが返ってきて
morpheme,11#12:30#0,日本の文法が少しでも進んでいけばいいな
morpheme,11#12:32#0,っていう思い出すんですけど
morpheme,11#12:34#0,全く頼りが届かないですよね
morpheme,11#12:37#0,不思議にも
morpheme,11#12:39#0,結果的にその文法の理論って
morpheme,11#12:43#0,一応海外ですごい評価を得て
morpheme,11#12:47#0,最後に万年ハーバード大に
morpheme,11#12:49#0,昇平されたりもするんですけど
morpheme,11#12:52#0,失意のままなくなっていくんですよ
morpheme,11#12:53#0,悲しいな
morpheme,11#12:56#0,っていうドラマがあるんです
morpheme,11#12:58#0,この三上文法には
morpheme,11#13:00#0,その泣かず飛ばずだった理由は
morpheme,11#13:02#0,結局素人だから無視しようって
morpheme,11#13:04#0,みんなが思ってたの?
morpheme,11#13:05#0,これが本当に正しいか分からないんですけど
morpheme,11#13:09#0,その本自体は多少
morpheme,11#13:11#0,紹介した学者とかもいて
morpheme,11#13:13#0,山田義夫っていう
morpheme,11#13:14#0,またこれもすごい学者なんですけど
morpheme,11#13:16#0,このことを広めようとしたりしたんですけど
morpheme,11#13:19#0,全く反応がなかったことを見るに
morpheme,11#13:22#0,そういう推察をする人が多い
morpheme,11#13:24#0,三上のそういう文法が間違ってると
morpheme,11#13:29#0,書面に批判したりとか
morpheme,11#13:32#0,リアクションが少なかったのは
morpheme,11#13:33#0,やっぱりアマチュアが考えた
morpheme,11#13:35#0,言語学者でも
morpheme,11#13:36#0,日本語学者でもない人が考えた説だったから
morpheme,11#13:39#0,っていうのを唱えてる人はいます
morpheme,11#13:41#0,悲しいですね
morpheme,11#13:42#0,そんな画期的なこと言ったのに
morpheme,11#13:44#0,もちろんただ死後三上のそういう文法は
morpheme,11#13:47#0,評価されてきているんで
morpheme,11#13:49#0,三上の没後何年を記念して
morpheme,11#13:53#0,サミットじゃないな
morpheme,11#13:55#0,セミナーみたいなのやったり
morpheme,11#13:56#0,あるみたいなんですけど
morpheme,11#13:58#0,この三上文法が正しくて
morpheme,11#14:00#0,はい結論出ましたねとはなってないのが
morpheme,11#14:02#0,日本語学の
morpheme,11#14:04#0,もちろん多骨母化してる日本語学が
morpheme,11#14:06#0,これで悪いとかって言ってるわけではないし
morpheme,11#14:08#0,もう今三上文法を研究している人
morpheme,11#14:10#0,もちろんいるんですけど
morpheme,11#14:11#0,まだ日本語文法が完成したっていうところには
morpheme,11#14:14#0,まだまだ遠いんじゃないかと
morpheme,11#14:15#0,へぇー
morpheme,11#14:17#0,なるほど未解決問題で最初言ってた意味が
morpheme,11#14:20#0,わかりましたね
morpheme,11#14:21#0,ちょっと戻しますけど
morpheme,11#14:23#0,象は鼻が長いっていうのって
morpheme,11#14:25#0,これだけが取り上げられてますけど
morpheme,11#14:27#0,例えば広島は牡蠣が有名だとか
morpheme,11#14:31#0,あのお兄さんは背が高いとか
morpheme,11#14:34#0,堀本さんは腰が低いなぁとかっていう時も
morpheme,11#14:38#0,またね腰が低いとか
morpheme,11#14:41#0,全部同じ構造
morpheme,11#14:42#0,何々が有名だとか言ってるけど
morpheme,11#14:43#0,これも全部同じように
morpheme,11#14:44#0,形容詞が主覚保護をとってる
morpheme,11#14:47#0,だっていう説明を三上はしてるので
morpheme,11#14:49#0,この辺もすっきり行くんですよね
morpheme,11#14:51#0,説明としては
morpheme,11#14:53#0,っていう感じですかね
morpheme,11#14:55#0,でも今の話を聞いた限りだと
morpheme,11#14:58#0,じゃあその三上文法答えで
morpheme,11#15:00#0,これ広がってったらいいんじゃないの
morpheme,11#15:01#0,っていう気がするんですけど
morpheme,11#15:03#0,今後の動向はどうですか
morpheme,11#15:05#0,僕も学会の様子とか
morpheme,11#15:07#0,キャッチャップしてないから
morpheme,11#15:09#0,その辺がわかんないし
morpheme,11#15:10#0,適当なことはあんまり言えないんですけど
morpheme,11#15:13#0,カナダに今住んでるのかな
morpheme,11#15:18#0,カナヤタケヒロ先生っていう
morpheme,11#15:20#0,日本語学者がいるんですけど
morpheme,11#15:22#0,彼がすごい熱心な三上パンというか
morpheme,11#15:26#0,研究者って言っていいのかな
morpheme,11#15:28#0,学者だし
morpheme,11#15:29#0,すごい三上の文法を広めようとして
morpheme,11#15:32#0,日本語に主語はなかったっていう本を出して
morpheme,11#15:35#0,これが何年前かな
morpheme,11#15:37#0,10年以上前かな
morpheme,11#15:39#0,出て多少硬い版元から出たんですけど
morpheme,11#15:44#0,高段者戦書滅違だったかな
morpheme,11#15:46#0,それなりに売れて
morpheme,11#15:48#0,僕もそれで知ったんですよね
morpheme,11#15:50#0,三上の文法でこんなすごい人がいるんだと
morpheme,11#15:53#0,高校生とかの時に読んで
morpheme,11#15:55#0,すげえってなって
morpheme,11#15:57#0,だからすごい
morpheme,11#15:59#0,あと三上の今後のわっていうので言うと
morpheme,11#16:02#0,学会がどうであれ
morpheme,11#16:04#0,外国人に日本語を教えてる先生から
morpheme,11#16:07#0,すごい評判がいいんですよ
morpheme,11#16:09#0,三上の文法の理論って
morpheme,11#16:11#0,彼のように説明すると
morpheme,11#16:13#0,要は文律文みたいなものとか想定する必要がないので
morpheme,11#16:16#0,日本人はこういう考え方で
morpheme,11#16:18#0,文書を作ってるんですよってことが説明できるんで
morpheme,11#16:20#0,すごいシンプルなんですよね
morpheme,11#16:22#0,だからそこ
morpheme,11#16:24#0,カナヤタケヒロ先生っていう
morpheme,11#16:25#0,三上の熱心な研究者も
morpheme,11#16:27#0,向こうで
morpheme,11#16:29#0,日本語を教えることになって
morpheme,11#16:31#0,三上の本を読んで目覚めたという
morpheme,11#16:33#0,ことを言ってたんですけど
morpheme,11#16:34#0,そういうようなところで使われてる
morpheme,11#16:36#0,実用的な文法理論なんですよね
morpheme,11#16:39#0,やっぱりクリアに説明してるものって
morpheme,11#16:41#0,教えやすいですね
morpheme,11#16:43#0,理論が少ないので
morpheme,11#16:45#0,複雑な論理が少ないので
morpheme,11#16:47#0,そういうようなところ
morpheme,11#16:49#0,ですかね今の現状としては
morpheme,11#16:51#0,なるほど
morpheme,11#16:53#0,なんか分からない点とか
morpheme,11#16:55#0,気になる点とかありますか
morpheme,11#16:57#0,結局
morpheme,11#16:59#0,中学の
morpheme,11#17:01#0,国語の授業とかで
morpheme,11#17:03#0,めっちゃ教わるじゃないですか
morpheme,11#17:04#0,主語と実語を
morpheme,11#17:06#0,なんならテストに出るじゃないですか
morpheme,11#17:08#0,この文書の主語と実語を選びなさい
morpheme,11#17:10#0,さっき言ったその
morpheme,11#17:12#0,三上論とかを考えると
morpheme,11#17:14#0,ナンセンスってことですねそれは
morpheme,11#17:16#0,そうですねただもちろん
morpheme,11#17:18#0,これなど私が学生ですの
morpheme,11#17:20#0,私が主語ですっていうことを
morpheme,11#17:22#0,説明することによって
morpheme,11#17:24#0,分かるものももちろんないわけではないので
morpheme,11#17:26#0,どちらが正しくてどちらが
morpheme,11#17:28#0,間違ってるっていう風な言い方をしていいのか
morpheme,11#17:30#0,分からないっていうのが正直なところ
morpheme,11#17:32#0,ただ
morpheme,11#17:34#0,僕もう一個問題だなと思うのは
morpheme,11#17:36#0,主語とか実語が
morpheme,11#17:38#0,これですって選ばせる問題を
morpheme,11#17:40#0,出してもそれが何の役に
morpheme,11#17:42#0,足すのかっていうのを説明になってないっていうのが僕は一番
morpheme,11#17:44#0,問題だと思う
morpheme,11#17:46#0,言われてみればあれなんだったんだろう
morpheme,11#17:48#0,主語が
morpheme,11#17:50#0,これで実語がこれです
morpheme,11#17:52#0,っていうことが果たして何を
morpheme,11#17:54#0,意味するのかとか
morpheme,11#17:56#0,文節に分けましょうとか言っていって
morpheme,11#17:58#0,文章は何文節ありますかとか
morpheme,11#18:00#0,文節が何個あるっていうのが何の意味になるのかっていうのを
morpheme,11#18:02#0,説明できないですよね
morpheme,11#18:04#0,無意味っぽいですね
morpheme,11#18:06#0,そうそうそう
morpheme,11#18:08#0,っていうのがやっぱ僕は気になる
morpheme,11#18:10#0,ところですね
morpheme,11#18:12#0,学校文法批判っていうのはもう本当死ぬほど出てるんですけど
morpheme,11#18:14#0,へぇー
morpheme,11#18:16#0,やっぱ一つ変えられない要因としては
morpheme,11#18:18#0,言ってみれば
morpheme,11#18:20#0,結構骨組みを変えて別の
morpheme,11#18:22#0,に入れて済む話じゃないんですよね
morpheme,11#18:24#0,今 抜本的に全部を変えないといけないからね
morpheme,11#18:26#0,それをさいきなり現場に伝えた
morpheme,11#18:28#0,時の混乱だったり
morpheme,11#18:30#0,あと古文
morpheme,11#18:32#0,研究というか
morpheme,11#18:34#0,古典を学ぶときには
morpheme,11#18:36#0,今の学校文法の方が勉強しやすかったり
morpheme,11#18:38#0,そういう実理的な面もあって
morpheme,11#18:40#0,学校文法はさっき言ったように
morpheme,11#18:42#0,100年以上変わってない
morpheme,11#18:44#0,橋本文法から変わっていないということですね
morpheme,11#18:46#0,へぇー
morpheme,11#18:48#0,あー
morpheme,11#18:50#0,僕いかに思考停止で授業を受けたか
morpheme,11#18:52#0,わかるなーって思いました
morpheme,11#18:54#0,考えたことなかったですもん主語と述語をなぜ選ぶのかとか
morpheme,11#18:56#0,これ合ってるのかとか
morpheme,11#18:58#0,考えないでテストでこうすれば点が取れるなーと思って
morpheme,11#19:00#0,やってましたけど
morpheme,11#19:02#0,今聞いたら
morpheme,11#19:04#0,あんまり意味ねーなーねー
morpheme,11#19:06#0,あの勉強意味ねーなーと
morpheme,11#19:08#0,述語に対して主語はどういう作用をしてるのかとかね
morpheme,11#19:10#0,とはいえこれはね中学生に教えるのは
morpheme,11#19:12#0,むずいんですけど哲学とか論理学の話になっていくので
morpheme,11#19:14#0,難しいんですけど
morpheme,11#19:16#0,でもこれはちゃんと説明できると
morpheme,11#19:18#0,こういうようなことは起きたりしないし
morpheme,11#19:20#0,やっぱ学校文法を勉強する意味があるよ
morpheme,11#19:22#0,なーとは思いますね
morpheme,11#19:24#0,あれがつまんないからね
morpheme,11#19:26#0,言語学とかつまんないんだろって思われると
morpheme,11#19:28#0,しょうがないし
morpheme,11#19:30#0,はい
morpheme,11#19:32#0,今んとこ僕の人生だとあれやった意味は
morpheme,11#19:34#0,今日ここで
morpheme,11#19:36#0,あーってなるためでした
morpheme,11#19:38#0,それだったら
morpheme,11#19:40#0,ある意味意味があったかもしれないですけど
morpheme,11#19:42#0,そのためじゃないですか
morpheme,11#19:44#0,あれある理由は
morpheme,11#19:46#0,みかみ文法にびっくりするため
morpheme,11#19:48#0,このゆる言語学ラジオを聞いて
morpheme,11#19:50#0,みかみ文法を紹介されて
morpheme,11#19:52#0,へーそういう話だったんだってなるような伏線
morpheme,11#19:54#0,伏線だとは思いますね
morpheme,11#19:56#0,もう一個意味ないよね
morpheme,11#19:58#0,でも意味説明するとすごいよ話で言うとですね
morpheme,11#20:00#0,英語で5分形に分けるってやりませんでしたか
morpheme,11#20:02#0,やった!第1分形第2分形
morpheme,11#20:04#0,覚えてます?あれ
morpheme,11#20:06#0,第4分形はなんでしょう?どっちでしょう?
morpheme,11#20:08#0,SVOOかSVOOCなんですよね
morpheme,11#20:10#0,第4分形はSVOO
morpheme,11#20:12#0,はい正解です
morpheme,11#20:14#0,あれなんで
morpheme,11#20:16#0,分類するんですか
morpheme,11#20:18#0,いや何にもわからない
